Energy,CalcType,AtomIndex,DChargeRHigh,DChargeRLow,DChargeRCenter,PChargeRHigh,PChargeRLow,PChargeRCenter,DMagP,PMagP
-422.1664459,Chi,11,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi,12,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi,13,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi,14,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi,15,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi,16,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi,17,0,0,0,3.444,3.447,3.446,0,0
-422.1664459,Chi,18,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,19,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,20,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,21,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,22,0,0,0,3.444,3.447,3.446,0,0
-422.1664459,Chi,23,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,24,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,25,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,26,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,27,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,28,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,29,0,0,0,3.445,3.447,3.446,0,0
-422.1664459,Chi,30,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,31,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,32,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,33,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,34,0,0,0,3.444,3.447,3.446,0,0
-422.1664459,Chi,35,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,36,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,37,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,38,0,0,0,3.444,3.447,3.446,0,0
-422.1664459,Chi,39,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,40,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,41,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,42,0,0,0,3.445,3.447,3.446,0,0
-422.1664459,Chi,43,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,44,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,45,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,46,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,47,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi,48,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,1,2.464,2.409,2.437,0.964,0.978,0.971,0,0
-422.1664459,Chi0,2,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi0,3,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi0,4,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi0,5,2.436,2.437,2.437,0.97,0.971,0.971,0,0
-422.1664459,Chi0,6,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi0,7,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi0,8,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi0,9,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi0,10,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi0,11,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi0,12,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi0,13,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi0,14,2.437,2.436,2.436,0.971,0.971,0.971,0,0
-422.1664459,Chi0,15,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi0,16,2.437,2.437,2.437,0.971,0.971,0.971,0,0
-422.1664459,Chi0,17,0,0,0,3.444,3.447,3.446,0,0
-422.1664459,Chi0,18,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,19,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,20,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,21,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,22,0,0,0,3.444,3.447,3.446,0,0
-422.1664459,Chi0,23,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,24,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,25,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,26,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,27,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,28,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,29,0,0,0,3.445,3.447,3.446,0,0
-422.1664459,Chi0,30,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,31,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,32,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,33,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,34,0,0,0,3.444,3.447,3.446,0,0
-422.1664459,Chi0,35,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,36,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,37,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,38,0,0,0,3.444,3.447,3.446,0,0
-422.1664459,Chi0,39,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,40,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,41,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,42,0,0,0,3.445,3.447,3.446,0,0
-422.1664459,Chi0,43,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,44,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,45,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,46,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,47,0,0,0,3.446,3.446,3.446,0,0
-422.1664459,Chi0,48,0,0,0,3.446,3.446,3.446,0,0
-422.0055355,Chi,1,2.45,2.396,2.423,0.954,0.968,0.961,0,0
-422.0055355,Chi,2,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,3,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,4,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,5,2.423,2.423,2.423,0.961,0.962,0.961,0,0
-422.0055355,Chi,6,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,7,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,8,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,9,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,10,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,11,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,12,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,13,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,14,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,15,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,16,2.423,2.423,2.423,0.961,0.961,0.961,0,0
-422.0055355,Chi,17,0,0,0,3.442,3.444,3.443,0,0
-422.0055355,Chi,18,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,19,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,20,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,21,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,22,0,0,0,3.442,3.444,3.443,0,0
-422.0055355,Chi,23,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,24,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,25,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,26,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,27,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,28,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,29,0,0,0,3.442,3.444,3.443,0,0
-422.0055355,Chi,30,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,31,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,32,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,33,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,34,0,0,0,3.442,3.444,3.443,0,0
-422.0055355,Chi,35,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,36,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,37,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,38,0,0,0,3.442,3.444,3.443,0,0
-422.0055355,Chi,39,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,40,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,41,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,42,0,0,0,3.442,3.444,3.443,0,0
-422.0055355,Chi,43,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,44,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,45,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,46,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,47,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi,48,0,0,0,3.443,3.443,3.443,0,0
-422.0055355,Chi0,1,3.06,2.877,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,2,2.966,2.967,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,3,2.966,2.966,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,4,2.966,2.966,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,5,2.964,2.969,2.966,1.08,1.083,1.081,0,0
-422.0055355,Chi0,6,2.966,2.966,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,7,2.966,2.967,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,8,2.966,2.966,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,9,2.966,2.966,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,10,2.966,2.966,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,11,2.966,2.967,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,12,2.966,2.967,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,13,2.966,2.966,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,14,2.966,2.966,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,15,2.966,2.967,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,16,2.966,2.967,2.966,1.081,1.082,1.081,0,0
-422.0055355,Chi0,17,0,0,0,3.202,3.221,3.212,0,0
-422.0055355,Chi0,18,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,19,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,20,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,21,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,22,0,0,0,3.202,3.221,3.212,0,0
-422.0055355,Chi0,23,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,24,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,25,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,26,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,27,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,28,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,29,0,0,0,3.206,3.217,3.212,0,0
-422.0055355,Chi0,30,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,31,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,32,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,33,0,0,0,3.211,3.213,3.212,0,0
-422.0055355,Chi0,34,0,0,0,3.202,3.221,3.212,0,0
-422.0055355,Chi0,35,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,36,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,37,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,38,0,0,0,3.202,3.221,3.212,0,0
-422.0055355,Chi0,39,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,40,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,41,0,0,0,3.211,3.213,3.212,0,0
-422.0055355,Chi0,42,0,0,0,3.206,3.217,3.212,0,0
-422.0055355,Chi0,43,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,44,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,45,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,46,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,47,0,0,0,3.211,3.212,3.212,0,0
-422.0055355,Chi0,48,0,0,0,3.211,3.212,3.212,0,0
